2.469	-0.38
2.483	-0.38
2.527	-0.38
2.476	-0.38
2.492	-0.38
3.974	-0.38
4.456	-0.38
3.844	-0.38
4.307	-0.38
4.452	-0.38
4.315	-0.38
4.386	-0.38
3.900	-0.38
3.882	-0.38
3.987	-0.38
3.800	-0.38
4.516	-0.38
7.671	-0.38
6.057	-0.38
5.901	-0.38
8.630	-0.38
9.213	-0.38
-25.4	-0.38
-19.1	-0.38
-9.04	-0.38
15.46	-0.37
-13.0	-0.37
-9.28	-0.37
-1.09	-0.37
-0.46	-0.37
-0.38	-0.37
2.482	-0.38
2.502	-0.38
2.562	-0.38
2.572	-0.38
2.576	-0.38
3.122	-0.38
3.210	-0.39
3.173	-0.39
3.204	-0.39
3.169	-0.39
3.181	-0.38
3.226	-0.38
3.226	-0.38
3.362	-0.38
3.351	-0.38
3.419	-0.38
3.660	-0.37
3.440	-0.38
3.463	-0.38
3.551	-0.38
4.210	-0.38
5.195	-0.38
5.581	-0.39
6.640	-0.39
7.039	-0.39
8.630	-0.38
4.577	-0.38
4.701	-0.38
6.486	-0.38
7.730	-0.38
9.748	-0.38
8.542	-0.38
7.179	-0.38
12.26	-0.38
6.675	-0.38
9.980	-0.38
5.779	-0.38
7.477	-0.38
4.902	-0.38
76.36	-0.38
10.10	-0.38
5.887	-0.38
5.625	-0.38
4.636	-0.38
4.860	-0.38
5.009	-0.38
4.692	-0.37
7.850	-0.37
5.746	-0.37
8.076	-0.38
6.404	-0.38
3.027	-0.38
3.005	-0.38
2.807	-0.38
3.177	-0.39
2.424	-0.38
2.427	-0.38
3.159	-0.38
3.234	-0.38
3.291	-0.38
3.366	-0.37
3.315	-0.37
3.300	-0.38
3.281	-0.38
3.366	-0.38
3.440	-0.38
3.752	-0.38
3.815	-0.38
4.186	-0.38
4.009	-0.38
4.917	-0.38
4.710	-0.38
5.490	-0.38
4.653	-0.38
7.019	-0.38
5.587	-0.37
7.390	-0.37
5.840	-0.37
4.090	-0.37
4.524	-0.38
5.971	-0.38
8.952	-0.38
6.961	-0.38
6.057	-0.38
10.70	-0.38
4.064	-0.38
4.326	-0.38
3.758	-0.38
3.764	-0.38
6.363	-0.37
8.289	-0.37
11.72	-0.37
8.556	-0.37
4.536	-0.38
5.826	-0.38
3.882	-0.38
4.640	-0.38
3.512	-0.38
4.965	-0.38
4.795	-0.38
18.80	-0.38
173.7	-0.38
3.195	-0.38
3.054	-0.38
6.014	-0.38
7.850	-0.37
-80	-0.38
7.2	-0.38
-4.57	-0.38
2.376	-0.38
2.376	-0.38
2.397	-0.38
2.388	-0.38
2.389	-0.38
2.381	-0.38
2.382	-0.38
2.384	-0.38
2.380	-0.38
2.394	-0.37
2.757	-0.37
3.657	-0.37
3.447	-0.37
3.36	-0.38
3.577	-0.38
4.114	-0.38
3.670	-0.38
3.633	-0.38
3.668	-0.38
